,h_1,W_1,L1_final,H1_final,L2_final,M1_final,cure_at_1500,M2_final,H2_final
69,2.3166666666666664,0.12074999999999997,21612.10189799634,77.778132938463,21612.10189799634,112444.35615131867,1.0,112444.35615131867,77.778132938463
70,2.3166666666666664,0.12249999999999997,20360.33993573941,57.318161774614275,20360.33993573941,102697.29627408057,1.0,102697.29627408057,57.318161774614275
71,2.3166666666666664,0.12425,19001.80398364647,40.924639188010175,19001.80398364647,92291.41900866658,1.0,92291.41900866658,40.924639188010175
90,2.3166666666666664,0.126,17524.537702979087,28.16116811807785,17524.537702979087,81222.79299388887,1.0,81222.79299388887,28.16116811807785
92,2.3166666666666664,0.12774999999999995,15913.691412378092,18.54194024486544,15913.691412378092,69513.23734013173,1.0,69513.23734013173,18.54194024486544
93,2.3166666666666664,0.12949999999999998,14152.907101361277,11.568857649559448,14152.907101361277,57251.401468182674,1.0,57251.401468182674,11.568857649559448
88,2.3166666666666664,0.13124999999999998,12229.626330115205,6.756532097703952,12229.626330115205,44675.7227486226,1.0,44675.7227486226,6.756532097703952
94,2.3166666666666664,0.13299999999999998,10148.902685450366,3.643892108153706,10148.902685450366,32308.952815223663,1.0,32308.952815223663,3.643892108153706
95,2.3166666666666664,0.13474999999999998,7960.340923776277,1.796089786524114,7960.340923776277,21072.29134522948,1.0,21072.29134522948,1.796089786524114
91,2.3166666666666664,0.13649999999999998,6051.24556561783,0.9998464767680759,6051.24556561783,13073.5332942051,1.0,13073.5332942051,0.9998464767680759
89,2.3166666666666664,0.13824999999999998,5958.84730224772,0.9999937249563078,5958.84730224772,12767.796689576517,1.0,12767.796689576517,0.9999937249563078
72,2.3166666666666664,0.14,5940.925800896699,0.9999399504183452,5940.925800896699,12729.429496985022,1.0,12729.429496985022,0.9999399504183452
73,2.3166666666666664,0.14175,5922.950967910393,0.9997083740049676,5922.950967910393,12690.48485746551,1.0,12690.48485746551,0.9997083740049676
74,2.3166666666666664,0.1435,5905.747157061178,0.9997110006639992,5905.747157061178,12654.08770374504,1.0,12654.08770374504,0.9997110006639992
75,2.3166666666666664,0.14525,5889.417966223887,0.9999886106418197,5889.417966223887,12620.61517435163,1.0,12620.61517435163,0.9999886106418197
76,2.3166666666666664,0.147,5871.699720837909,0.9997046632560134,5871.699720837909,12581.820466546937,1.0,12581.820466546937,0.9997046632560134
77,2.3166666666666664,0.14875,5855.084289151326,0.9997815707446224,5855.084289151326,12546.789566049929,1.0,12546.789566049929,0.9997815707446224
78,2.3166666666666664,0.1505,5838.138902383398,0.9996894182744668,5838.138902383398,12510.30870853098,1.0,12510.30870853098,0.9996894182744668
79,2.3166666666666664,0.15225,5821.562084578874,0.9996878316241922,5821.562084578874,12474.923379660959,1.0,12474.923379660959,0.9996878316241922
80,2.3166666666666664,0.15399999999999994,5804.954933058906,0.999629282493938,5804.954933058906,12439.18777711908,1.0,12439.18777711908,0.999629282493938
81,2.3166666666666664,0.15574999999999994,5788.721544437414,0.999664748222612,5788.721544437414,12404.572220772707,1.0,12404.572220772707,0.999664748222612
82,2.3166666666666664,0.15749999999999995,5772.337022627788,0.9995992896939276,5772.337022627788,12369.176959862443,1.0,12369.176959862443,0.9995992896939276
83,2.3166666666666664,0.15924999999999995,5756.625271240981,0.9997409584627546,5756.625271240981,12335.989773897543,1.0,12335.989773897543,0.9997409584627546
85,2.3166666666666664,0.16099999999999998,5740.838020097342,0.999811148696616,5740.838020097342,12302.303648491856,1.0,12302.303648491856,0.999811148696616
84,2.3166666666666664,0.16274999999999998,5725.1113556027085,0.9998611112935871,5725.1113556027085,12268.615567778525,1.0,12268.615567778525,0.9998611112935871
86,2.3166666666666664,0.16449999999999998,5708.944988982,0.999703610827141,5708.944988982,12233.123927450884,1.0,12233.123927450884,0.999703610827141
87,2.3166666666666664,0.16624999999999998,5693.9076173801,0.9999276685695692,5693.9076173801,12201.494090383416,1.0,12201.494090383416,0.9999276685695692
96,2.3166666666666664,0.16799999999999998,5677.813679673075,0.9997131997354504,5677.813679673075,12165.845596599916,1.0,12165.845596599916,0.9997131997354504
97,2.3166666666666664,0.16974999999999998,5661.795197643183,0.9994854189418836,5661.795197643183,12130.267887263999,1.0,12130.267887263999,0.9994854189418836
98,2.3166666666666664,0.1715,5647.458245785243,0.9998503168601016,5647.458245785243,12100.539866784808,1.0,12100.539866784808,0.9998503168601016
99,2.3166666666666664,0.17325,5632.247906016208,0.9998460893608728,5632.247906016208,12067.469979671687,1.0,12067.469979671687,0.9998460893608728
7,2.3378787878787883,0.0,39967.33986094002,2959.1317411952105,39967.33986094002,253576.7330559752,1.0,253576.7330559752,2959.1317411952105
11,2.3378787878787883,0.0017499999999999998,39849.57170402985,2919.683578956228,39849.57170402985,252862.60481122343,1.0,252862.60481122343,2919.683578956228
2,2.3378787878787883,0.0035,39731.7739294256,2880.232917452968,39731.7739294256,252142.82350044808,1.0,252142.82350044808,2880.232917452968
14,2.3378787878787883,0.00525,39613.90515952182,2840.779637515625,39613.90515952182,251417.19230047052,1.0,251417.19230047052,2840.779637515625
6,2.3378787878787883,0.006999999999999999,39495.92381563549,2801.323610886921,39495.92381563549,250685.5067097093,1.0,250685.5067097093,2801.323610886921
15,2.3378787878787883,0.008749999999999999,39377.78802633096,2761.864698997843,39377.78802633096,249947.55408205773,1.0,249947.55408205773,2761.864698997843
3,2.3378787878787883,0.0105,39259.45553355976,2722.402751511532,39259.45553355976,249203.11312401624,1.0,249203.11312401624,2722.402751511532
12,2.3378787878787883,0.01225,39140.883595972045,2682.9376045855124,39140.883595972045,248451.95335105594,1.0,248451.95335105594,2682.9376045855124
4,2.3378787878787883,0.014,39022.028888697765,2643.469078791713,39022.028888697765,247693.83449860613,1.0,247693.83449860613,2643.469078791713
13,2.3378787878787883,0.01575,38902.84739882529,2603.996976620213,38902.84739882529,246928.5058823403,1.0,246928.5058823403,2603.996976620213
1,2.3378787878787883,0.017499999999999998,38783.294315713,2564.521079476221,38783.294315713,246155.705701604,1.0,246155.705701604,2564.521079476221
10,2.3378787878787883,0.01925,38663.32391516325,2525.0411440606435,38663.32391516325,245375.16027881968,1.0,245375.16027881968,2525.0411440606435
0,2.3378787878787883,0.021,38542.88943634957,2485.55689800017,38542.88943634957,244586.5832265,1.0,244586.5832265,2485.55689800017
9,2.3378787878787883,0.02275,38421.94295022662,2446.068034564097,38421.94295022662,243789.6745320557,1.0,243789.6745320557,2446.068034564097
5,2.3378787878787883,0.0245,38300.43521795002,2406.574206270325,38300.43521795002,242984.11954882852,1.0,242984.11954882852,2406.574206270325
8,2.3378787878787883,0.02625,38178.315537587434,2367.0750171403947,38178.315537587434,242169.58787967922,1.0,242169.58787967922,2367.0750171403947
17,2.3378787878787883,0.028,38055.53157710561,2327.570013313149,38055.53157710561,241345.73213688747,1.0,241345.73213688747,2327.570013313149
16,2.3378787878787883,0.02975,37932.029191250345,2288.058671665379,37932.029191250345,240512.18655902,1.0,240512.18655902,2288.058671665379
18,2.3378787878787883,0.0315,37807.75221949318,2248.54038601477,37807.75221949318,239668.56546163023,1.0,239668.56546163023,2248.54038601477
21,2.3378787878787883,0.033249999999999995,37682.642261671936,2209.0144503936604,37682.642261671936,238814.4614940436,1.0,238814.4614940436,2209.0144503936604
20,2.3378787878787883,0.035,37556.638427287064,2169.4800387778714,37556.638427287064,237949.44366885113,1.0,237949.44366885113,2169.4800387778714
19,2.3378787878787883,0.03675,37429.67705360011,2129.9361805322496,37429.67705360011,237073.05512385198,1.0,237073.05512385198,2129.9361805322496
22,2.3378787878787883,0.038499999999999986,37301.69138668293,2090.3817306888272,37301.69138668293,236184.8105677697,1.0,236184.8105677697,2090.3817306888272
23,2.3378787878787883,0.04025,37172.611218341975,2050.8153340029235,37172.611218341975,235284.19335077226,1.0,235284.19335077226,2050.8153340029235
40,2.3378787878787883,0.042,37042.362470345186,2011.235381532507,37042.362470345186,234370.6520882098,1.0,234370.6520882098,2011.235381532507
42,2.3378787878787883,0.04375,36910.86671554259,1971.6399582544454,36910.86671554259,233443.59675054895,1.0,233443.59675054895,1971.6399582544454
41,2.3378787878787883,0.0455,36778.040623220964,1932.02677996396,36778.040623220964,232502.3941135721,1.0,232502.3941135721,1932.02677996396
45,2.3378787878787883,0.047249999999999986,36643.795313279516,1892.3931173985727,36643.795313279516,231546.3624397608,1.0,231546.3624397608,1892.3931173985727
44,2.3378787878787883,0.049,36508.03560043984,1852.735705184328,36508.03560043984,230574.76523348058,1.0,230574.76523348058,1852.735705184328
43,2.3378787878787883,0.05075,36370.65910557957,1813.0506328202634,36370.65910557957,229586.8038779732,1.0,229586.8038779732,1813.0506328202634
54,2.3378787878787883,0.052499999999999984,36231.55520624348,1773.3332145020254,36231.55520624348,228581.6089199463,1.0,228581.6089199463,1773.3332145020254
53,2.3378787878787883,0.054249999999999986,36090.603792244736,1733.5778341465652,36090.603792244736,227558.2297161053,1.0,227558.2297161053,1733.5778341465652
24,2.3378787878787883,0.056,35947.67378479945,1693.7777615343616,35947.67378479945,226515.62209345837,1.0,226515.62209345837,1693.7777615343616
25,2.3378787878787883,0.05775,35802.62136857639,1653.9249350629186,35802.62136857639,225452.63359947337,1.0,225452.63359947337,1653.9249350629186
26,2.3378787878787883,0.0595,35655.287875091584,1614.009706250904,35655.287875091584,224367.985826714,1.0,224367.985826714,1614.009706250904
27,2.3378787878787883,0.061249999999999985,35505.497242698366,1574.0205409161904,35505.497242698366,223260.25318672074,1.0,223260.25318672074,1574.0205409161904
28,2.3378787878787883,0.063,35353.05296265708,1533.9436719764624,35353.05296265708,222127.8373767159,1.0,222127.8373767159,1533.9436719764624
29,2.3378787878787883,0.06474999999999999,35197.73440204412,1493.7626992391256,35197.73440204412,220968.93662727124,1.0,220968.93662727124,1493.7626992391256
30,2.3378787878787883,0.06649999999999999,35039.292372236116,1453.4581325733054,35039.292372236116,219781.50863677406,1.0,219781.50863677406,1453.4581325733054
31,2.3378787878787883,0.06824999999999999,34877.443786116164,1413.0068767956795,34877.443786116164,218563.22588753578,1.0,218563.22588753578,1413.0068767956795
32,2.3378787878787883,0.06999999999999999,34711.86521791986,1372.3816598765586,34711.86521791986,217311.4217985578,1.0,217311.4217985578,1372.3816598765586
33,2.3378787878787883,0.07175,34542.185147007614,1331.5504112606059,34542.185147007614,216023.02590411442,1.0,216023.02590411442,1331.5504112606059
34,2.3378787878787883,0.0735,34367.97463161684,1290.4756049730393,34367.97463161684,214694.4859631897,1.0,214694.4859631897,1290.4756049730393
36,2.3378787878787883,0.07525,34188.73612249562,1249.1135937605845,34188.73612249562,213321.67461808567,1.0,213321.67461808567,1249.1135937605845
35,2.3378787878787883,0.07699999999999999,34003.890092299145,1207.4139770820586,34003.890092299145,211899.7779589469,1.0,211899.7779589469,1207.4139770820586
37,2.3378787878787883,0.07874999999999999,33812.75912983194,1165.3190688738573,33812.75912983194,210423.16316027657,1.0,210423.16316027657,1165.3190688738573
38,2.3378787878787883,0.08049999999999999,33614.549136674716,1122.763562429193,33614.549136674716,208885.22230727025,1.0,208885.22230727025,1122.763562429193
39,2.3378787878787883,0.08224999999999999,33408.327279523684,1079.6745311974719,33408.327279523684,207278.1897311431,1.0,207278.1897311431,1079.6745311974719
46,2.3378787878787883,0.08399999999999999,33192.99641216467,1035.9719571220942,33192.99641216467,205592.93077779535,1.0,205592.93077779535,1035.9719571220942
47,2.3378787878787883,0.08574999999999999,32967.265810496516,991.570042264422,32967.265810496516,203818.7011554896,1.0,203818.7011554896,991.570042264422
48,2.3378787878787883,0.0875,32729.61829391034,946.3796321108999,32729.61829391034,201942.8781218955,1.0,201942.8781218955,946.3796321108999
49,2.3378787878787883,0.08925,32478.274174881564,900.3121522914232,32478.274174881564,199950.66811548182,1.0,199950.66811548182,900.3121522914232
50,2.3378787878787883,0.091,32211.153027194647,853.2855183905847,32211.153027194647,197824.80037538032,1.0,197824.80037538032,853.2855183905847
51,2.3378787878787883,0.09275,31925.835027275123,805.2324929841669,31925.835027275123,195545.22294252933,1.0,195545.22294252933,805.2324929841669
52,2.3378787878787883,0.0945,31619.52461479868,756.111891347792,31619.52461479868,193088.8263083268,1.0,193088.8263083268,756.111891347792
55,2.3378787878787883,0.09625,31289.020398109427,705.9228177755792,31289.020398109427,190429.230542278,1.0,190429.230542278,705.9228177755792
80,2.3378787878787883,0.098,30930.696463939752,654.72167927829,30930.696463939752,187536.68285458203,1.0,187536.68285458203,654.72167927829
82,2.3378787878787883,0.09975,30540.50126580193,602.6410153775013,30540.50126580193,184378.12189585046,1.0,184378.12189585046,602.6410153775013
81,2.3378787878787883,0.1015,30113.980610342267,549.9081967164349,30113.980610342267,180917.46881914427,1.0,180917.46881914427,549.9081967164349
85,2.3378787878787883,0.10325,29646.330316702744,496.8608879447021,29646.330316702744,177116.1979811152,1.0,177116.1979811152,496.8608879447021
84,2.3378787878787883,0.10499999999999997,29132.481205730717,443.9551209610572,29132.481205730717,172934.21642851934,1.0,172934.21642851934,443.9551209610572
83,2.3378787878787883,0.10674999999999997,28567.213671634316,391.7613525729898,28567.213671634316,168331.03698004063,1.0,168331.03698004063,391.7613525729898
56,2.3378787878787883,0.1085,27945.29122240532,340.94455607424635,27945.29122240532,163267.1657110693,1.0,163267.1657110693,340.94455607424635
57,2.3378787878787883,0.11025,27261.592976570602,292.22664685423587,27261.592976570602,157705.55026729262,1.0,157705.55026729262,292.22664685423587
58,2.3378787878787883,0.112,26511.21614081036,246.3333010363477,26511.21614081036,151612.86970932243,1.0,151612.86970932243,246.3333010363477
59,2.3378787878787883,0.11375,25689.513600885133,203.93165945690723,25689.513600885133,144960.41548228724,1.0,144960.41548228724,203.93165945690723
60,2.3378787878787883,0.1155,24792.031300878003,165.56899948504125,24792.031300878003,137724.3420755925,1.0,137724.3420755925,165.56899948504125
61,2.3378787878787883,0.11725,23814.316035242096,131.62358922545693,23814.316035242096,129885.17172629705,1.0,129885.17172629705,131.62358922545693
62,2.3378787878787883,0.11900000000000001,22751.5757585726,102.27677282023848,22751.5757585726,121426.62712434088,1.0,121426.62712434088,102.27677282023848
86,2.3378787878787883,0.12074999999999997,21598.190008488928,77.51041063450164,21598.190008488928,112334.15259408038,1.0,112334.15259408038,77.51041063450164
87,2.3378787878787883,0.12249999999999997,20347.089133664347,57.12787102505286,20347.089133664347,102593.9279494353,1.0,102593.9279494353,57.12787102505286
63,2.3378787878787883,0.12425,18989.060159805907,40.79192493511053,18989.060159805907,92193.96307149254,1.0,92193.96307149254,40.79192493511053
64,2.3378787878787883,0.126,17512.13334818441,28.070507061882573,17512.13334818441,81130.41243008731,1.0,81130.41243008731,28.070507061882573
65,2.3378787878787883,0.12774999999999995,15901.455980035957,18.48152826310097,15901.455980035957,69425.37662276173,1.0,69425.37662276173,18.48152826310097
